ID,floor,lift,district,street,community,area,toward,model,rent
rent2498,低楼层/9层,有,石景山,杨庄,茂华景公院,176.00㎡,南 北,3室2厅2卫,15500
rent2499,低楼层/27层,有,朝阳,定福庄,泰福苑D3区,86.00㎡,南,3室1厅1卫,6600
rent2500,中楼层/5层,无,顺义,顺义城,建新北区,54.00㎡,南,2室1厅1卫,2900
rent2501,中楼层/6层,有,海淀,清河,观林园,163.00㎡,南 北,3室2厅2卫,16500
rent2502,低楼层/28层,有,朝阳,望京,东湖湾三期,150.00㎡,南 北,3室2厅2卫,18000
rent2503,中楼层/28层,有,大兴,天宫院,珺悦国际,134.00㎡,东南,4房间2卫,6300
rent2504,低楼层/4层,无,怀柔,怀柔,顶秀美泉小镇A区,160.86㎡,南 北,3室2厅2卫,4800
rent2505,低楼层/30层,有,朝阳,东大桥,新城国际,188.55㎡,东 西,4室1厅2卫,38000
rent2506,中楼层/16层,有,丰台,宋家庄,方泽园,85.53㎡,南 北,2室1厅1卫,7000
rent2507,中楼层/18层,有,大兴,亦庄开发区其它,南海家园一里,67.00㎡,南 北,1室1厅1卫,4000
rent2508,低楼层/6层,无,朝阳,团结湖,团结湖北二条,58.00㎡,南 北,3室1厅1卫,8800
rent2509,中楼层/6层,无,东城,建国门内,大羊宜宾胡同33号院,77.73㎡,南 北,3室1厅1卫,12500
rent2510,高楼层/6层,无,房山,良乡,建设巷小区,62.53㎡,南 北,2室1厅1卫,2500
rent2511,低楼层/27层,有,朝阳,朝青,国美第一城2号院,92.41㎡,南,2室1厅1卫,8500
rent2512,中楼层/6层,无,通州,玉桥,格兰晴天,94.00㎡,南 北,2室1厅1卫,4700
rent2513,中楼层/29层,有,朝阳,东大桥,世界城,76.20㎡,西北,2房间1卫,18000
rent2514,中楼层/24层,有,海淀,六里桥,橙色年代,71.00㎡,西,1室1厅1卫,6000
rent2515,低楼层/6层,无,朝阳,国展,柳芳北里,58.00㎡,南 北,2室1厅1卫,7500
rent2516,低楼层/14层,有,通州,武夷花园,百合湾,48.00㎡,南 北,3房间2卫,5800
rent2517,低楼层/22层,有,朝阳,百子湾,金都心语,50.00㎡,西南,1房间1卫,5200
rent2518,中楼层/7层,无,昌平,北七家,西湖新村,107.67㎡,南 北,2室1厅1卫,4200
rent2519,高楼层/6层,无,大兴,大兴其它,天堂河东区,120.00㎡,南 北,3室1厅2卫,3900
rent2520,低楼层/6层,有,朝阳,酒仙桥,阳光上东滨河花园,228.46㎡,南 北,3室2厅3卫,45000
rent2521,低楼层/25层,有,大兴,枣园,波普公社,68.00㎡,东,2房间1卫,4500
rent2522,中楼层/11层,有,亦庄开发区,亦庄,北京经开壹中心,77.42㎡,南 北,2室1厅1卫,6300
rent2523,低楼层/19层,有,顺义,顺义城,金汉绿港一区,106.00㎡,南 北,2室1厅1卫,4800
rent2524,中楼层/36层,有,通州,武夷花园,京贸国际城,92.37㎡,南,2室1厅1卫,4500
rent2525,低楼层/6层,无,大兴,枣园,滨河坊,41.70㎡,东 西,1室1厅1卫,3200
rent2526,高楼层/6层,无,大兴,枣园,滨河东里,50.00㎡,东南,1室1厅1卫,2900
rent2527,中楼层/6层,无,大兴,旧宫,清乐园,135.43㎡,南 北,3室2厅2卫,6500
rent2528,中楼层/26层,有,朝阳,大望路,珠江帝景,128.00㎡,南,2室1厅2卫,16000
rent2529,中楼层/31层,有,通州,九棵树(家乐福),金成府,109.00㎡,南,2室1厅2卫,8300
rent2530,低楼层/14层,有,房山,长阳,加州水郡Q酷,26.58㎡,南,1房间1卫,1600
rent2531,中楼层/14层,有,朝阳,大望路,后现代城A区,61.12㎡,南,1室0厅1卫,7000
rent2532,中楼层/25层,有,亦庄开发区,亦庄,力宝广场,82.50㎡,西北,1房间1卫,6800
rent2533,中楼层/29层,有,朝阳,北苑,中国铁建广场,70.48㎡,东 北,2房间1卫,7300
rent2534,低楼层/20层,有,昌平,立水桥,润枫欣尚,64.00㎡,东,1房间1卫,5800
rent2535,低楼层/12层,有,西城,马甸,阳光丽景,106.70㎡,南 北,2室2厅1卫,24200
rent2536,中楼层/27层,有,朝阳,望京,望京新城,133.00㎡,东南,4室1厅2卫,15500
rent2537,低楼层/21层,有,西城,菜户营,考拉社区,43.00㎡,东,1室0厅1卫,5000
rent2538,低楼层/10层,有,朝阳,北苑,润泽悦溪,89.46㎡,南 北,3室1厅2卫,14000
rent2539,高楼层/9层,有,东城,朝阳门内,竹杆胡同,74.99㎡,东 西,2室1厅1卫,11000
rent2540,高楼层/14层,有,朝阳,双井,富力城B区,60.48㎡,北,1室1厅1卫,11000
rent2541,中楼层/16层,有,大兴,枣园,首邑上城,123.00㎡,南 北,3室1厅2卫,7000
rent2542,低楼层/21层,有,大兴,天宫院,住总万科橙,94.40㎡,南 北,3室1厅1卫,5400
rent2543,中楼层/6层,无,顺义,顺义城,双兴南区,94.93㎡,南 北,2室1厅1卫,4000
rent2544,低楼层/18层,有,丰台,成寿寺,华芳园,76.04㎡,东 南,3室1厅1卫,6100
rent2545,中楼层/6层,有,昌平,南邵,金科廊桥水岸,92.00㎡,南 北,2室1厅1卫,6500
rent2546,低楼层/23层,有,朝阳,潘家园,弘善家园,82.00㎡,东 南,2室1厅1卫,6300
rent2547,低楼层/6层,无,海淀,西二旗,智学苑,89.00㎡,南 北,3室1厅1卫,9800
rent2548,中楼层/18层,有,东城,安贞,安圣苑,99.00㎡,西,2室1厅1卫,12000
rent2549,中楼层/26层,有,朝阳,北苑,北苑家园茉藜园,105.00㎡,南 北,2室1厅1卫,8200
rent2550,高楼层/6层,无,房山,良乡,宜春里,54.36㎡,南,2室1厅1卫,1850
rent2551,低楼层/18层,有,朝阳,双井,富力城B区,85.00㎡,北,2室1厅1卫,12500
rent2552,中楼层/18层,有,朝阳,朝青,小悦城中心,63.99㎡,南,2房间2卫,11000
rent2553,高楼层/31层,有,通州,万达,北京ONE,98.00㎡,西,2室1厅1卫,6500
rent2554,中楼层/11层,有,昌平,回龙观,首开国风美唐一期,91.90㎡,南 北,2室1厅1卫,8500
rent2555,地下室/2层,无,亦庄开发区,亦庄,亲爱的villa,476.73㎡,南 北,5室3厅5卫,65000
rent2556,低楼层/18层,有,丰台,科技园区,万科蓝蓝沁家园,75.00㎡,南 北,2室1厅1卫,7500
rent2557,中楼层/18层,有,朝阳,亚运村小营,远洋万和城B区,89.48㎡,南,2室2厅1卫,14200
rent2558,高楼层/27层,有,朝阳,朝阳公园,棕榈泉国际公寓,193.00㎡,西南 北,3室1厅2卫,30000
rent2559,高楼层/6层,无,大兴,观音寺,观音寺北里,69.29㎡,南 北,2室1厅1卫,3000
rent2560,中楼层/19层,有,海淀,公主坟,国悦府,222.53㎡,北,6房间1卫,47000
rent2561,中楼层/21层,有,昌平,鼓楼大街,金隅万科城一期,91.24㎡,南 北,2室1厅1卫,4900
rent2562,低楼层/28层,有,通州,梨园,新通国际花园,59.15㎡,南 西,1室1厅1卫,4300
rent2563,中楼层/15层,有,朝阳,欢乐谷,北京华侨城1号院,168.00㎡,南 北,3室2厅2卫,15500
rent2564,中楼层/6层,无,石景山,石景山其它,远洋天著春秋,132.00㎡,南 北,2房间1卫,8500
rent2565,中楼层/12层,有,西城,广安门,荣丰2008,39.59㎡,西南,1室1厅2卫,6000
rent2566,高楼层/6层,无,门头沟,滨河西区,新桥南大街,70.00㎡,南 北,3室1厅1卫,3300
rent2567,中楼层/14层,有,顺义,后沙峪,中粮祥云国际生活区,143.93㎡,南 北,3室2厅2卫,17000
rent2568,中楼层/12层,有,大兴,枣园,康庄中巷4号院,89.29㎡,南 北,2室2厅1卫,3800
rent2569,高楼层/10层,有,门头沟,门头沟其它,中门寺街37号院,67.32㎡,南,2室1厅1卫,2500
rent2570,高楼层/6层,无,石景山,鲁谷,玉泉路65号院,63.25㎡,南 北,2室1厅1卫,6500
rent2571,高楼层/9层,有,房山,良乡,瑞雪春堂,37.00㎡,东,2室1厅1卫,2250
rent2572,高楼层/22层,有,朝阳,北苑,世华泊郡,85.00㎡,南,2室1厅1卫,9700
rent2573,中楼层/8层,有,朝阳,中央别墅区,瑞悦府,89.00㎡,南 北,3室1厅1卫,8300
rent2574,低楼层/11层,有,石景山,鲁谷,远洋沁山水,87.31㎡,东 西,3室2厅1卫,10000
rent2575,高楼层/15层,有,大兴,大兴新机场,御园B区,112.00㎡,南 北,3室1厅1卫,3300
rent2576,中楼层/17层,有,丰台,马家堡,枫竹苑二区,90.16㎡,西南,2室1厅1卫,7500
rent2577,地下室/6层,无,朝阳,大望路,西大望路12号院,51.00㎡,南,1室1厅1卫,5000
rent2578,中楼层/22层,有,昌平,回龙观,融泽嘉园,104.00㎡,南 北,3室1厅1卫,10000
rent2579,中楼层/17层,有,朝阳,大望路,珠江帝景新博悦,89.68㎡,南,2室1厅1卫,13000
rent2580,高楼层/6层,无,门头沟,门头沟其它,石泉砖厂B9区,45.00㎡,南,1室1厅1卫,2300
rent2581,高楼层/25层,有,朝阳,国展,林达大厦,181.07㎡,东南,3室2厅1卫,20000
rent2582,低楼层/19层,有,亦庄开发区,亦庄,北京经开芯中心,92.74㎡,西,1房间1卫,6000
rent2583,高楼层/24层,有,门头沟,大峪,华远裘马四季,193.00㎡,南 北,5室2厅2卫,20000
rent2584,中楼层/8层,有,朝阳,亚运村,润枫德尚苑,176.65㎡,南,2室1厅2卫,18500
rent2585,中楼层/16层,有,海淀,公主坟,颐源居小区,232.55㎡,南,4室1厅2卫,35000
rent2586,中楼层/6层,有,大兴,大兴新机场,天恒旭辉7号院,260.00㎡,东 南 北,6房间1卫,4100
rent2587,低楼层/2层,无,顺义,顺义城,波特兰花园一期,429.61㎡,南 北,6室4厅3卫,29000
rent2588,高楼层/7层,有,昌平,东关,水晶屿,49.87㎡,南,2房间1卫,2600
rent2589,中楼层/26层,有,海淀,紫竹桥,人济山庄,192.59㎡,南 西,4室2厅1卫,29900
rent2590,高楼层/7层,有,顺义,后沙峪,香花畦家园,163.63㎡,南 北,4室2厅2卫,12000
rent2591,中楼层/25层,有,朝阳,芍药居,世奥国际中心,129.95㎡,东 北,4房间2卫,19000
rent2592,低楼层/3层,无,朝阳,亚运村,紫玉山庄,320.00㎡,南 北,5室2厅4卫,130000
rent2593,高楼层/24层,无,朝阳,西坝河,金泰大厦,286.00㎡,南,3室1厅1卫,71500
rent2594,高楼层/2层,有,房山,长阳,合景领峰10号院,103.94㎡,东,1房间0卫,4000
rent2595,高楼层/30层,有,朝阳,团结湖,中海紫荆豪庭,220.46㎡,北 东北,4室2厅3卫,25000
rent2596,中楼层/6层,无,大兴,枣园,滨河西里,69.54㎡,西南,2室1厅1卫,3200
rent2597,低楼层/24层,无,朝阳,西坝河,金泰大厦,45.75㎡,东,1室0厅0卫,11500
rent2598,高楼层/22层,有,通州,临河里,华业东方玫瑰D区,128.07㎡,南 北,3室2厅2卫,7000
rent2599,低楼层/3层,无,朝阳,立水桥,塞纳维拉,201.41㎡,南 北,4室2厅2卫,23000
rent2600,高楼层/6层,无,房山,良乡,东礼胡同,67.73㎡,南 北,2室1厅1卫,2100
rent2601,低楼层/24层,有,丰台,马家堡,时代风帆大厦,160.00㎡,东南,4室1厅1卫,17000
rent2602,高楼层/6层,有,顺义,顺义城,石园南区18号院,58.70㎡,东,1房间1卫,2900
rent2603,低楼层/6层,无,大兴,枣园,福苑小区,53.38㎡,南 北,1室1厅1卫,3000
rent2604,中楼层/8层,有,朝阳,东大桥,新城国际,86.47㎡,西北,1室1厅0卫,16000
rent2605,低楼层/33层,有,朝阳,CBD,金地国际花园,198.60㎡,南 北,3室1厅2卫,27500
rent2606,中楼层/4层,无,亦庄开发区,亦庄,浉城百丽,182.03㎡,南 北,3室2厅2卫,12000
rent2607,中楼层/8层,有,顺义,后沙峪,中粮祥云国际生活区,59.00㎡,北,2房间1卫,6500
rent2608,中楼层/7层,有,大兴,大兴新机场,天恒旭辉7号院,90.45㎡,南,5房间2卫,3900
rent2609,中楼层/6层,有,大兴,瀛海,首开龙湖天琅,127.12㎡,南 北,7房间4卫,7000
rent2610,中楼层/13层,有,昌平,东关,红石座,60.87㎡,东,2房间1卫,3700
rent2611,高楼层/10层,有,昌平,鼓楼大街,南环里,34.86㎡,西,1室0厅1卫,3000
rent2612,低楼层/29层,有,朝阳,方庄,10AM新坐标,27.62㎡,西,1室0厅1卫,4300
rent2613,中楼层/6层,无,朝阳,国展,柳芳北里,56.70㎡,南 北,2室1厅1卫,7000
rent2614,中楼层/13层,有,顺义,中央别墅区,会展誉景,65.00㎡,北,2房间1卫,5500
rent2615,高楼层/15层,有,通州,临河里,金隅七零九零,88.94㎡,南 北,2室1厅1卫,4100
rent2616,低楼层/6层,无,大兴,黄村火车站,车站北里,108.00㎡,南 北,3室1厅1卫,4500
rent2617,高楼层/11层,有,昌平,回龙观,领秀慧谷A区,83.00㎡,南 北,2室1厅1卫,6500
rent2618,低楼层/27层,有,门头沟,大峪,门头沟京汉铂寓,93.00㎡,南 北,2室1厅1卫,5000
rent2619,低楼层/21层,有,朝阳,四惠,东恒时代二期,68.00㎡,南,1室1厅1卫,9200
rent2620,中楼层/20层,有,朝阳,北工大,禧福汇,88.00㎡,西,2室1厅1卫,12000
rent2621,低楼层/22层,有,朝阳,华威桥,汉华苑,136.00㎡,东南,3室2厅2卫,12500
rent2622,低楼层/6层,无,丰台,玉泉营,万柳园小区,54.00㎡,南,2室1厅1卫,5200
rent2623,低楼层/18层,有,朝阳,潘家园,嘉禾园,107.00㎡,南 西 北,3室1厅1卫,8500
rent2624,低楼层/22层,有,海淀,双榆树,豪景大厦,178.80㎡,西南,4房间1卫,26000
rent2625,中楼层/10层,有,海淀,五道口,龙湖唐宁one,51.00㎡,南,1房间1卫,8900
rent2626,低楼层/4层,无,西城,六铺炕,德外大街乙12号院,58.00㎡,南 西 北,3室1厅1卫,8850
rent2627,中楼层/20层,有,海淀,西三旗,富力桃园A区,89.70㎡,东,2室1厅1卫,7000
rent2628,低楼层/24层,有,丰台,成寿寺,亚胜铂第公馆,50.00㎡,西,1房间1卫,5200
rent2629,低楼层/6层,无,丰台,北大地,东安街头条甲3号,56.00㎡,南 北,2室1厅1卫,4300
rent2630,中楼层/18层,有,石景山,鲁谷,远洋沁山水,87.00㎡,西南,2室1厅1卫,9200
rent2631,中楼层/17层,有,海淀,白石桥,富海中心,368.55㎡,东,1室0厅0卫,66339
rent2632,低楼层/6层,有,海淀,田村,西山洋房,90.00㎡,南,2室1厅1卫,8200
rent2633,高楼层/6层,无,丰台,青塔,青塔芳园,60.00㎡,南 北,2室1厅1卫,4700
rent2634,低楼层/22层,有,通州,通州北苑,长城国际,54.00㎡,西,1室0厅1卫,3800
rent2635,低楼层/1层,无,东城,东四,东四十一条,16.70㎡,南,1室0厅1卫,4800
rent2636,中楼层/32层,有,朝阳,奥林匹克公园,天居园,138.71㎡,南 西南,2室1厅2卫,12000
rent2637,中楼层/21层,有,朝阳,欢乐谷,世纪东方城,103.00㎡,东南,3室1厅1卫,9500
rent2638,中楼层/24层,有,丰台,马连道,丽泽雅园,79.00㎡,东南,2室1厅1卫,7000
rent2639,高楼层/15层,有,大兴,西红门,世嘉博苑,78.00㎡,东北,2室1厅1卫,5600
rent2640,高楼层/15层,有,昌平,立水桥,顶秀青溪,123.00㎡,南 北,3室1厅1卫,9500
rent2641,高楼层/7层,无,石景山,苹果园,海特花园小区,65.00㎡,南 北,1室1厅1卫,5700
rent2642,低楼层/16层,有,西城,六铺炕,德胜置业,119.00㎡,北,3室1厅1卫,14500
rent2643,中楼层/18层,有,西城,右安门内,清芷园,92.00㎡,西南,3室1厅1卫,9500
rent2644,低楼层/25层,有,朝阳,朝阳公园,瞰都国际,60.00㎡,西北,1室0厅1卫,7800
rent2645,高楼层/17层,有,海淀,定慧寺,定慧福里南区,77.00㎡,东,2室1厅1卫,11500
rent2646,低楼层/28层,有,朝阳,大望路,后现代城D区,130.00㎡,东南,3室1厅2卫,13000
rent2647,中楼层/31层,有,朝阳,朝阳公园,公园大道,96.00㎡,南,1室1厅1卫,17500
rent2648,高楼层/11层,有,朝阳,常营,苹果派,82.00㎡,南,2室1厅2卫,7500
rent2649,高楼层/6层,无,西城,月坛,洪茂沟社区,54.00㎡,东 西,2室1厅1卫,8500
rent2650,低楼层/6层,无,朝阳,管庄,管庄西里,65.00㎡,南 北,2室1厅1卫,4500
rent2651,高楼层/6层,无,海淀,苏州桥,万泉庄小区,62.50㎡,南 北,2室1厅1卫,9500
rent2652,高楼层/23层,有,朝阳,双井,非常生活,69.01㎡,东北,1室1厅1卫,8500
rent2653,高楼层/6层,无,通州,梨园,云景里南大门,76.00㎡,南 北,2室1厅1卫,3800
rent2654,高楼层/6层,无,门头沟,城子,向阳东里,58.00㎡,南 北,2室1厅1卫,2600
rent2655,低楼层/6层,无,通州,梨园,站前巴黎,120.00㎡,南 北,3室1厅2卫,7000
rent2656,中楼层/5层,无,东城,广渠门,光明西里,50.00㎡,东 西,2室1厅1卫,5500
rent2657,高楼层/15层,有,西城,广安门,红山世家,42.46㎡,东,1房间1卫,6000
rent2658,高楼层/23层,有,朝阳,常营,北京像素南区,54.00㎡,东北,1房间1卫,4700
rent2659,中楼层/6层,无,房山,良乡,东关家园,81.70㎡,南 北,2室2厅1卫,2700
rent2660,高楼层/8层,无,门头沟,门头沟其它,中门寺街37号院,61.00㎡,南 北,2室1厅1卫,2600
rent2661,高楼层/14层,有,顺义,顺义其它,鹭峯国际,106.00㎡,南,3房间2卫,5000
rent2662,高楼层/6层,无,通州,马驹桥,新海南里,107.00㎡,南 北,3室2厅1卫,5000
rent2663,中楼层/6层,无,东城,安定门,安外大街3号院,34.00㎡,东,1室1厅1卫,5600
rent2664,中楼层/23层,有,海淀,上地,辉煌国际,63.00㎡,南,2房间1卫,7000
rent2665,低楼层/23层,有,朝阳,北苑,润泽公馆,61.00㎡,南,1室1厅1卫,7500
rent2666,中楼层/6层,无,怀柔,怀柔,怡安园小区,72.74㎡,南 西 北,3室1厅1卫,2700
rent2667,高楼层/6层,无,房山,良乡,佳世苑小区,75.00㎡,南 北,2室1厅1卫,2800
rent2668,低楼层/13层,有,朝阳,北苑,美立方,45.00㎡,南,1房间1卫,5500
rent2669,高楼层/15层,有,大兴,黄村中,时代龙和,106.00㎡,东南 南,2室1厅1卫,4600
rent2670,高楼层/14层,有,顺义,顺义其它,鹭峯国际,92.00㎡,北,3房间1卫,3900
rent2671,高楼层/16层,有,大兴,黄村中,三合北巷,87.00㎡,南 北,2室1厅1卫,4000
rent2672,低楼层/2层,无,昌平,昌平其它,御汤山东区,460.20㎡,东 南 西 北,5室2厅4卫,28000
rent2673,中楼层/20层,有,通州,武夷花园,百合湾,88.00㎡,南 北,3室1厅1卫,6700
rent2674,高楼层/6层,无,通州,九棵树(家乐福),格瑞雅居,85.00㎡,南 北,2室1厅1卫,4500
rent2675,中楼层/28层,有,朝阳,北苑,中国铁建国际城,91.00㎡,南,2室1厅1卫,9300
rent2676,高楼层/5层,无,丰台,玉泉营,新村二里,53.80㎡,南 北,2室1厅1卫,4200
rent2677,高楼层/14层,有,西城,月坛,三里河东路,83.70㎡,东,2室1厅1卫,15000
rent2678,中楼层/6层,无,朝阳,朝阳门外,吉祥里,44.30㎡,南 北,1室1厅1卫,7200
rent2679,低楼层/27层,有,朝阳,望京,望京花园东区,130.00㎡,南,3室1厅2卫,14500
rent2680,高楼层/6层,无,昌平,天通苑,天通苑本三区,135.00㎡,南 西北,3室1厅2卫,8000
rent2681,中楼层/10层,有,丰台,大红门,上海建筑,87.00㎡,南,2室1厅1卫,7000
rent2682,中楼层/11层,有,通州,九棵树(家乐福),龙鼎园,68.00㎡,南,1室1厅1卫,3800
rent2683,中楼层/17层,有,海淀,紫竹桥,财智公馆,49.91㎡,西,1室1厅1卫,6450
rent2684,中楼层/11层,有,朝阳,北苑,领地OFFICE,145.96㎡,东,1室1厅1卫,15000
rent2685,中楼层/5层,无,石景山,杨庄,杨庄北区,95.29㎡,南 北,3室1厅1卫,7000
rent2686,低楼层/10层,有,海淀,五道口,龙湖唐宁one,49.40㎡,北,1房间1卫,8800
rent2687,低楼层/17层,有,顺义,马坡,香悦四季,33.00㎡,西,1室1厅1卫,2100
rent2688,中楼层/6层,无,昌平,回龙观,田园风光雅苑,89.00㎡,东 西,2室1厅1卫,7000
rent2689,中楼层/26层,有,通州,潞苑,中国铁建通瑞嘉苑,89.70㎡,南,2室1厅1卫,4000
rent2690,中楼层/19层,有,丰台,科技园区,广安康润家园东区,83.21㎡,南,2室2厅1卫,4700
rent2691,高楼层/6层,无,昌平,北七家,名佳花园四区,87.61㎡,南 北,2室1厅2卫,4100
rent2692,中楼层/12层,有,东城,东直门,察慈小区,45.00㎡,南,1室1厅1卫,7300
rent2693,高楼层/26层,有,朝阳,亚运村,保利金泉,89.54㎡,东,2室1厅1卫,11200
rent2694,高楼层/21层,有,东城,永定门,革新南路2号院,58.46㎡,东南,2室1厅1卫,5900
rent2695,低楼层/27层,有,通州,九棵树(家乐福),K2玉蘭湾,66.00㎡,西,1室1厅1卫,5300
rent2696,高楼层/24层,有,朝阳,芍药居,芍药居北里,95.19㎡,东,2室1厅1卫,10000
rent2697,高楼层/16层,有,海淀,定慧寺,八里庄北里,76.80㎡,东南,2室1厅1卫,8500
rent2698,中楼层/4层,有,亦庄开发区,亦庄开发区其它,瀛海庄园,221.00㎡,南 北,2室2厅2卫,13800
rent2699,中楼层/20层,有,西城,马甸,京师吉地,51.96㎡,西,1室1厅1卫,8600
rent2700,低楼层/10层,有,东城,东直门,东直门内北小街16号,90.38㎡,东 西,2室2厅1卫,10000
rent2701,中楼层/11层,有,顺义,马坡,佳和宜园,92.00㎡,南 北,3室1厅1卫,3600
rent2702,高楼层/6层,无,通州,九棵树(家乐福),旗舰凯旋二三期,80.00㎡,南 北,2室1厅1卫,4300
rent2703,低楼层/6层,无,大兴,黄村火车站,义和庄北里,60.00㎡,东 西,2室1厅1卫,3000
rent2704,高楼层/9层,有,房山,长阳,长阳国际城一区,89.00㎡,南 北,3室1厅1卫,4600
rent2705,低楼层/7层,有,大兴,枣园,马赛公馆,48.00㎡,西,2房间1卫,3500
rent2706,高楼层/6层,无,大兴,黄村中,三合南里,67.00㎡,南 北,2室1厅1卫,3500
rent2707,中楼层/6层,无,东城,左安门,长青园,52.10㎡,东,1室1厅1卫,5200
rent2708,高楼层/6层,无,丰台,万源,桃源里,83.80㎡,南 北,3室1厅1卫,4800
